"matchup","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"Clippers - Pelicans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1275.14144634146,1325.3564945122,1364.5446554878,1436.34309538828,1496.41462092965,1453.63465121951,1430.36877229155,1440.04016097561,1483.78685176471,1449.22845288797,1394.259,1419.72764493761,1461.66310227996,1514.10904302466,1484.57569521896,1472.1926385311,1416.94750243902,1489.10641140374,1482.60822378049,1507.43987704982,1460.544222582,1418.55773963415,1457.26628481153,1479.54009058442,1527.19673761086,1546.86620755456,1578.74646013808
"Clippers - Heat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249.37209573171,1325.18160365854,1351.35423719512,1447.34779210277,1485.10051517382,1474.9556030628,1385.6808347561,1430.74066995696,1523.27672660131,1480.6435255607,1440.67232781818,1432.21804224549,1463.26847068149,1475.75270670732,1423.08025853659,1441.60169297818,1546.1714971398,1574.84726338399,1516.26277183778,1383.31124634146,1389.44626326391,1446.01248329829,1520.64847691215,1607.13182079381,1666.07910431818,1657.4152152064,1573.88419500762
"Clippers - Timberwolves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1349.44090426829,1374.31702987805,1402.28599477853,1412.95519444211,1368.66297804878,1301.19006402439,1367.04410060976,1426.64928941176,1405.87903533081,1392.930111,1398.82178679807,1452.91166446398,1544.91039221664,1493.8588594235,1531.88722960976,1508.00428841463,1515.29230164764,1480.41164878049,1375.34712195122,1349.03772682927,1335.06672073171,1350.61973963415,1483.5266224026,1532.22967358647,1595.83298682285,1513.09475537348
"Clippers - Magic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339.19694268293,1358.45086097561,1415.45126246145,1495.63005053967,1487.8817785868,1473.77320111295,1500.57319080176,1480.26970974307,1405.42843353659,1418.95618322222,1394.73702195122,1434.06010167328,1511.65147559558,1462.0052677994,1402.77457134146,1440.01799085366,1472.97223396471,1504.68724741917,1496.05280265111,1488.86502349287,1514.02489001524,1515.14634560698,1549.44686795317,1494.55858517184,1490.68801182285,1498.7795023247
"Clippers - Grizzlies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1308.3776054878,1330.04710492109,1306.27148719512,1272.994016,1299.11767256098,1366.49313780488,1420.94579512195,1406.42146341463,1484.93977095859,1509.7128650312,1547.31775376051,1467.03892987805,1395.23639878049,1330.43596768293,1417.21089268293,1457.8191660077,1561.60447168653,1625.48876132849,1610.88331539917,1638.9546578125
"Clippers - Raptors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340.78997317073,1395.80676406743,1330.63588658537,1335.849374,1387.5178980703,1442.38942108199,1509.5052093566,1412.32009573171,1416.95982439024,1443.84798170732,1471.02111689154,1497.38507178492,1479.2809746776,1392.90824939024,1421.44650304878,1382.87381158537,1453.08824512987,1531.44720773282,1599.42689629805,1614.93562990552
"Clippers - Hornets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1368.68524390244,1444.5757979891,1458.48859939024,1419.16973231707,1388.67961463415,1440.95652206466,1420.81385426829,1413.58382316017,1444.32422236696,1542.27501576499,1556.4168230564
"Bucks - Lakers",1481.43926229347,1519.91684582418,1544.3372902168,1591.56669840633,1644.73038974884,1625.86971586174,1631.13819977909,1587.39590671686,1651.68602135314,1678.15352135417,1646.39785396809,1618.71300174583,1608.40405859295,1591.47310220419,1591.86060438556,1501.91556779637,1444.25585200449,1381.07474146341,1438.22587217656,1475.80199734827,1517.50164316537,1556.41607570603,1560.93950875081,1597.44876198686,1600.28441797959,1622.3797451461,1542.36300182544,1572.16647508842,1483.32681463415,1481.85514340049,1484.384825806,1501.32299308548,1570.79318441347,1591.1029359176,1570.54652795599,1544.21310437063,1509.06913604651,1368.42636402439,1414.1850565133
"Bucks - Knicks",1450.6089402439,1500.48469571054,1484.38135,1508.07639064127,1593.74718628946,1562.32946183481,1554.57958108766,1587.2389311333,1538.40624162602,1516.64350339177,1489.31244824857,1495.68801595162,1574.55735054945,1526.80199229019,1503.02564529412,1513.34301746238,1528.43500745537,1500.07540562457,1489.22583821794,1473.61636659892,1509.09983071315,1517.08450319459,1529.07934936658,1548.73113018414,1554.44979026437,1492.64663597561,1461.94122229767,1487.02987177894,1435.03850304878,1404.20181912672,1423.3401347561,1364.7182597561,1411.91467134146,1450.63186429159,1484.93683021838,1499.71908621426,1536.98631439881,1397.38884268293,1405.0368662694
"Bucks - Bulls",1436.86911056671,1512.8648282632,1459.0092097561,1489.53360283639,1577.66675704162,1561.6601453714,1512.73455679443,1498.18658300149,1544.72044368217,1538.01507626838,1545.39532564456,1560.64392381309,1566.32631240426,1552.57988195301,1604.75613655377,1612.47078310272,1549.28218507607,1481.30946924708,1472.16490858961,1560.6656424878,1608.26743072929,1584.84962414753,1502.64116950943,1412.78694119708,1415.01467021951,1422.18158414634,1422.7327399806,1434.68475018223,1451.74606521619,1472.80636143548,1504.2267286983,1425.83319939024,1447.80469154563,1491.2668521245,1552.00776933798,1582.72117146465,1516.55289471796,1424.46066219512,1512.84539963733
"Bucks - Cavaliers",1475.23594291966,1495.20753772894,1480.11434207317,1505.60896076322,1544.59931387366,1479.02677768847,1449.95220252613,1485.23658300149,1528.09210937984,1569.33446863567,1510.37860556565,1527.72625172414,1609.74493863206,1504.1123320703,1486.43535535151,1526.98539310175,1524.86610158135,1463.22595736729,1454.17881518718,1447.50087842898,1484.11775487805,1506.2529052042,1513.51595550943,1475.43520034343,1491.60404156098,1469.8019847561,1400.16159668792,1448.57120810906,1467.14466768293,1489.52234211131,1501.59096647537,1450.21969982028,1553.18575411585,1606.65277021868,1433.5217597561,1430.73055075758,1417.10051796653,1353.81236829268,1511.1949046123
"Bucks - Nets",1417.28253902439,1407.87620143393,1470.83423517712,1500.66820283639,1516.0435675322,1549.42071087662,1588.91656309524,1563.63520385122,1581.99530392157,1581.86023979779,1507.57602507784,1450.99123730726,1471.94458627714,1408.34787060408,1429.00024071736,1444.39693233125,1465.68688476311,1434.2835763755,1412.45270609756,1388.06925243902,1393.2235,1479.81445468436,1468.36124050943,1485.06715156294,1479.67626168293,1540.95097045672,1538.75874967692,1545.34204045235,1448.92525514748,1491.26889449388,1462.53626349248,1401.93970182927,1432.07933719512,1402.15450148671,1417.66808902439,1419.02685606061,1492.26258435459,1412.27963559938,1461.85255056818
"Bucks - Warriors",1482.12492602068,1505.24766545832,1511.03263841463,1495.06757783639,1561.93339558098,1574.04498073725,1526.50029764808,1506.68175800149,1500.68661113821,1525.5978265625,1536.24607012026,1465.99334035604,1513.73728891941,1481.14518523823,1514.84229475113,1526.18593465683,1459.56532682927,1426.0689108967,1402.95404817073,1406.92770060976,1418.98099634146,1378.72757378049,1444.94864350943,1436.37871863611,1447.533544,1441.23882743902,1459.90339180987,1493.88704408466,1435.22402195122,1462.12087034623,1462.43597558353,1477.39605487805,1438.451125,1444.40658685256,1459.68319085366,1474.81352575758,1500.40721652647,1462.38823129625,1588.74136106575
"Bucks - Nuggets",1511.29465336752,1518.8876400347,1517.70986185079,1504.67968210469,1542.37236387366,1570.55827041444,1560.60124920635,1536.82130112597,1597.61348828179,1608.95514341033,1541.46774387985,1553.54829751576,1552.07460784098,1504.91404129275,1433.42561449785,1402.74182256098,1401.23786768293,1429.94802824338,1449.83417225968,1425.12293719512,1396.05090731707,1341.83317865854,1398.35900350943,1461.03942717269,1517.51221778049,1482.52055243902,1409.9636497367,1496.70528045977,1483.68770937763,1489.03271724138,1474.88211373703,1472.04845351673,1513.44398944749,1562.13109622063,1537.7416656434,1538.20967492736,1551.92064532241,1418.68432926829,1451.34469248891
"Bucks - Kings",1455.98092317073,1475.84684228759,1521.11507600224,1564.59672643754,1576.31420353295,1529.2161661031,1543.22631837979,1532.14217601441,1532.67145077236,1552.57555685662,1510.94012446809,1468.0291616975,1465.87737530153,1437.88578645774,1428.27895169297,1412.95501158537,1406.51682012195,1355.47443597561,1418.20643597561,1417.30620083664,1421.46103841463,1437.70334146341,1460.70540787307,1526.29936206897,1593.80763288889,1607.72471611498,1574.46039171905,1581.45879403277,1514.52134098682,1481.51103586729,1464.15064878049,1410.55315365854,1387.70475792683,1423.55418563305,1417.75861158537,1448.13306515152,1437.52180150312,1368.49486219512,1439.86491931818
"Bucks - Pistons",1455.61700468436,1477.47713131198,1472.27763231707,1462.43254795834,1473.43128643464,1552.20279598115,1549.97597691638,1561.96893043631,1607.40373542125,1597.74209400436,1597.5982657052,1599.49540054187,1621.7431517982,1598.79776168491,1570.03339942996,1507.19155948977,1452.55589329268,1364.30867378049,1352.21124085366,1426.6902337231,1516.02177629661,1491.51049329268,1533.55082605489,1530.55997848546,1507.63366839024,1535.43448987275,1533.85122607323,1563.00291272578,1527.57332644176,1567.77955782184,1524.57393902439,1509.74924328652,1478.35164873795,1447.98738807207,1439.69142804878,1437.89307878788,1446.95103747873,1361.7515,1430.56922236696
"Bucks - Suns",1455.08829268293,1522.57758356227,1539.65841790294,1578.56505264669,1643.64298483146,1598.82697664709,1595.35678319328,1552.5052678623,1569.08925156863,1547.21785095274,1517.11538849248,1483.31703486824,1569.22121427402,1571.53729981016,1583.69247252394,1535.94306123306,1537.32485629314,1489.19409424708,1493.83014989396,1455.82491420874,1453.30049238856,1514.31359532048,1524.68953301887,1554.94999403815,1574.09448876744,1536.7585097561,1502.14444204545,1481.92987518223,1538.5615221398,1542.67149112576,1545.61705999213,1502.47333710401,1491.54938292683,1543.82373258427,1517.80674695122,1499.8615219697,1458.85566064946,1416.27303719512,1497.79277114745
"Bucks - Jazz",1429.92204939024,1470.05807582418,1457.57893414634,1463.74221625103,1515.49655899562,1497.20391366408,1497.40676594077,1536.82135868993,1568.18856735507,1579.52239167878,1558.89085435314,1547.10219482759,1572.01861137039,1544.03692862203,1556.92197442146,1538.33828644848,1487.62974108495,1463.74165942011,1508.6516691968,1510.0767139878,1557.93197501196,1570.24919399809,1589.95947265697,1561.36022632434,1588.07943164368,1553.0148477595,1519.84634124216,1505.60902884076,1439.9017152439,1439.92553924867,1503.13473447894,1496.57707614167,1506.02202559574,1548.05079454079,1510.16876158537,1496.07672495671,1500.4699740641,1372.73333353659,1450.18748639135
"Bucks - Sixers",1492.37515236054,1557.21056060678,1535.96598540606,1590.46728320225,1672.17255941871,1648.40105557149,1662.52646353383,1605.71410227539,1638.25437859649,1629.73945103059,1575.86960492786,1524.12866413653,1545.32556784098,1539.67317326845,1528.38153761438,1471.06338963415,1405.24069390244,1364.02386402439,1358.87070731707,1331.74248536585,1377.31077865854,1424.25040731707,1515.44844926805,1526.35110078086,1588.04170138095,1547.19052280628,1515.99300129352,1495.44669713345,1449.01003236613,1455.81227461452,1430.09743048781,1425.94025401885,1462.7902558204,1462.22666612086,1490.57925012616,1524.46235335635,1466.19768077141,1318.39270670732,1368.13402053769
"Bucks - Spurs",1475.01066724739,1524.48455764236,1546.15126493902,1535.92288467284,1600.58831853933,1589.00852378871,1584.24123379416,1544.75134092832,1566.66426068966,1576.26610450368,1496.84038239491,1482.41540757268,1464.56775517958,1511.50600642063,1570.85959984952,1524.84214571019,1488.1349885737,1474.63268044526,1503.88993258109,1511.04630983563,1404.92728109756,1490.51681092871,1576.96737359899,1586.83280506549,1614.99395268421,1604.56152519883,1572.33897702616,1601.12322755497,1577.96083269454,1564.00927053237,1556.95412725968,1512.81309985218,1519.43140433137,1548.90432008427,1575.52394571785,1571.91236986742,1585.13942015692,1508.53303457607,1565.39367325077
"Bucks - Wizards",1476.09303180783,1517.71223019311,1562.57668560734,1511.59631141653,1569.36575838586,1583.4224243999,1559.95102142857,1535.0208997627,1567.68998844961,1573.02345271193,1552.15437270338,1518.1697045977,1514.85067774055,1477.50887487238,1464.0848498637,1424.70954634146,1384.6589847561,1344.93835853659,1350.69367865854,1415.58360060976,1467.59900285509,1491.00451280488,1488.31922350943,1466.32443144099,1459.17255680488,1488.15128963415,1477.51469424889,1448.23859164564,1455.86847588812,1473.27511427638,1477.52465297788,1423.57869435976,1394.12892621951,1433.32674843793,1413.29091158537,1412.58726287879,1445.38706064946,1413.50822671125,1496.48308290514
"Bucks - Trailblazers",1486.56618255856,1580.60703207418,1514.25804361549,1545.68170643754,1573.02016857237,1577.94866122506,1568.40116187801,1572.45797411447,1587.4996859707,1595.90469516715,1576.03379016576,1562.23004618418,1549.39052019392,1554.56315953375,1601.49857787515,1563.4146747336,1508.00438801758,1454.55254207317,1466.8043357891,1446.16609341884,1488.05291267725,1503.06132671583,1543.31613595388,1583.65142916373,1598.77583076471,1557.51131977044,1534.26370294305,1515.92729591393,1446.23309573171,1399.00844656574,1409.26308414634,1423.29437317073,1494.84859275222,1538.70516781154,1516.41163435421,1508.8656969697,1471.1422197958,1449.38695843168,1535.59080897335
"Bucks - Thunder",1450.89102134146,1506.82693688187,1544.84990900468,1596.13830160431,1570.71103948342,1597.59933214646,1583.01488630952,1544.59931032137,1543.61013552846,1543.14594058689,1551.68208800975,1539.81568218391,1555.17363391941,1508.71775657969,1510.24936004733,1503.02284182525,1518.18831081864,1504.88321103869,1519.62824193137,1526.4619909247,1543.28985873119,1553.99431243372,1516.84302150943,1514.77049597701,1540.85270131707,1559.26912395571,1496.54750766353,1503.24463006027,1510.91557693417,1451.61804473647,1445.87913902439,1360.101275,1369.53222317073,1514.95103769791,1544.85203845775,1584.77996377731,1588.50332079895,1498.91518645255,1517.72656748891
"Bucks - Mavericks",NA,NA,NA,NA,1445.99808094683,1488.16154842018,1534.98243179443,1539.73576564996,1582.38187682171,1593.0500841712,1606.35611225878,1574.21964280738,1534.18871859421,1493.57731305746,1477.73556022956,1399.88012865854,1303.10791219512,1283.73792012195,1383.38003109756,1386.83287560976,1387.44218597561,1385.96021890244,1436.71277050943,1486.24211924586,1574.71272932609,1584.2668501626,1585.8884761475,1565.30995,1536.13434580231,1560.4349034647,1564.88247822894,1493.53151756378,1496.64131634411,1549.58008144791,1560.98981122425,1544.014750671,1488.60980577141,1442.24170545355,1526.37728541014
"Bucks - Pelicans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1424.76562347226,1392.65128401872,1438.89217303443,1433.26430487805,1443.48857465827,1418.7666,1459.33230704765,1438.87511768293,1486.67480050215,1512.33951752211,1506.18455550943,1538.79168064689,1567.01933530435,1540.55860704905,1512.19835227273,1514.13803993284,1408.49287743902,1443.81325815111,1443.07729329268,1481.72830326933,1507.26842502103,1484.50742282817,1508.38595310421,1457.38963560606,1453.84081247873,1382.77534817073,1477.04782164376
"Bucks - Heat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.9962728625,1392.47639316506,1425.70175474175,1444.26900159254,1432.17446890244,1440.08755184329,1414.6443695122,1429.57562666428,1526.16467533875,1543.75459019484,1552.59788332762,1551.28207795477,1568.62470370588,1502.20227073171,1450.70291559035,1483.54709437992,1537.7168721398,1529.55411013136,1476.73184134997,1357.59967256098,1436.17046570293,1511.96216649232,1571.76814520483,1584.98136581546,1592.72317918605,1493.32435582257,1472.1855565133
"Bucks - Timberwolves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1416.73569377482,1448.66454742468,1399.20720426829,1360.02914817073,1333.79492682927,1330.15359878049,1365.87905731707,1429.53723814921,1468.99009996496,1504.85566650943,1517.88582250735,1558.26789748837,1571.35995624103,1521.48151647727,1573.83263101149,1499.54966341463,1469.99914839501,1440.88071829268,1349.63554817073,1395.76192926829,1401.01640392573,1401.73940792683,1461.37616742424,1458.87374845434,1431.74212743902,1411.39611687916
"Bucks - Magic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406.49173218945,1432.79837852224,1412.37247195122,1442.70400426829,1453.01372736729,1502.73673586905,1499.40814750908,1483.15765848052,1468.53949817073,1530.88173873166,1513.8010576605,1539.41633469767,1538.10103961997,1489.62792485317,1444.7199727432,1431.56336585366,1427.67908071208,1465.15631693137,1470.34122887063,1535.58922593189,1579.97457320927,1566.26601389967,1527.29641297482,1421.20266003971,1326.59715243902,1397.08086383038
"Bucks - Grizzlies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1307.21256219512,1332.93505365854,1369.38255182927,1384.91957150943,1418.18170827026,1471.84937082927,1447.39535914634,1434.0441204684,1526.88517236033,1501.2582400312,1502.02460050789,1427.50799939024,1369.524825,1377.16017012195,1483.16057587695,1508.93883430039,1539.45401670818,1552.13283619636,1446.79245601535,1537.25601931818
